date,wind_mwh_day,wind_mean_mw,wind_peak_mw,wind_peak_hour
2023-11-14,122844.761,5118.531708333333,7533.101,19
2023-11-15,136936.067,5705.669458333334,7438.998,17
2023-11-16,135515.572,5646.482166666666,7992.3,19
2023-11-17,154583.116,6440.963166666667,8386.518,17
2023-11-18,143306.418,5971.1007500000005,8243.473,19
2023-11-19,111973.032,4665.543000000001,7679.416,19
2023-11-20,129969.54000000001,5415.3975,7659.926,7
2023-11-21,94446.892,3935.287166666667,7323.657,18
2023-11-22,81625.064,3401.0443333333333,6542.452,19
2023-11-23,96600.226,4025.0094166666663,7740.17,17
2023-11-24,109580.014,4565.8339166666665,7299.916,17
2023-11-25,107834.872,4493.1196666666665,7807.034,20
2023-11-26,146110.794,6087.94975,7918.64,17
2023-11-27,142512.787,5938.032791666667,7424.456,7
2023-11-28,139407.506,5808.646083333333,7303.654,19
2023-11-29,108747.942,4531.16425,6432.052,7
2023-11-30,136208.251,5675.343791666666,7769.75,19
2023-12-01,132815.537,5533.9807083333335,7420.229,18
2023-12-02,132310.079,5512.919958333333,8224.066,20
2023-12-03,132646.414,5526.933916666666,8008.077,19
2023-12-04,147042.14,6126.755833333334,8961.831,19
2023-12-05,174539.579,7272.482458333333,8485.068,19
2023-12-06,170320.884,7096.7035,8367.141,19
2023-12-07,141314.06,5888.0858333333335,7381.051,18
2023-12-08,97269.26,4052.8858333333333,5963.726,18
2023-12-09,100739.29200000002,4197.4705,5795.67,19
2023-12-10,107049.315,4460.388125,7225.932,18
2023-12-11,129117.40599999999,5379.8919166666665,7623.605,19
2023-12-12,139792.734,5824.69725,7967.581,19
2023-12-13,127047.14499999999,5293.6310416666665,8345.702,20
2023-12-14,125366.91,5223.62125,7966.323,19
2023-12-15,137830.064,5742.919333333334,8176.183,18
2023-12-16,139821.899,5825.912458333333,8852.267,19
2023-12-17,145580.906,6065.8710833333325,8913.435,19
2023-12-18,171806.91,7158.62125,9006.535,19
2023-12-19,162767.988,6781.999500000001,8840.296,7
2023-12-20,111053.87900000002,4627.244958333334,6170.181,8
2023-12-21,117012.20999999999,4875.50875,8023.787,20
2023-12-22,103811.64600000001,4325.485250000001,6996.288,18
2023-12-23,103490.507,4312.104458333333,8020.946,19
2023-12-24,126641.13100000001,5276.713791666667,7822.264,18
2023-12-25,107927.621,4496.984208333333,6970.113,20
2023-12-26,143324.413,5971.850541666667,7806.474,19
2023-12-27,142873.514,5953.063083333333,8565.915,19
2023-12-28,140325.915,5846.913125,8074.445,19
2023-12-29,153438.929,6393.2887083333335,8116.334,19
2023-12-30,90240.107,3760.0044583333333,6744.526,0
2023-12-31,73504.179,3062.674125,6182.187,18
2024-01-01,56957.183999999994,2373.216,4563.506,20
2024-01-02,68710.64899999999,2862.943708333333,4821.307,20
2024-01-03,95570.081,3982.0867083333337,6897.502,19
2024-01-04,139944.961,5831.040041666667,8592.507,19
2024-01-05,82198.474,3424.936416666667,4745.52,20
2024-01-06,78008.488,3250.3536666666664,5952.761,19
2024-01-07,88909.786,3704.5744166666664,6073.556,18
2024-01-08,149001.858,6208.41075,8401.097,19
2024-01-09,171370.26499999998,7140.427708333333,8899.539,18
2024-01-10,162257.405,6760.725208333333,8170.154,19
2024-01-11,154517.899,6438.245791666667,8540.606,18
2024-01-12,125918.924,5246.621833333334,7466.225,7
2024-01-13,133700.149,5570.839541666667,7601.867,18
2024-01-14,107682.228,4486.7595,6329.415,19
2024-01-15,135122.895,5630.120625,7434.129,18
2024-01-16,109511.158,4562.964916666667,6844.905,7
2024-01-17,105991.439,4416.309958333333,6200.8,19
2024-01-18,122108.114,5087.838083333333,7118.525,17
2024-01-19,137920.253,5746.6772083333335,7323.117,19
2024-01-20,140353.03,5848.042916666666,7861.295,18
2024-01-21,139088.065,5795.3360416666665,7068.379,19
2024-01-22,145017.273,6042.386374999999,7498.915,18
2024-01-23,150006.951,6250.289625,9037.229,19
2024-01-24,143320.231,5971.676291666667,8675.228,19
2024-01-25,161171.863,6715.494291666667,9072.361,19
2024-01-26,167676.132,6986.5055,9337.255,19
2024-01-27,126003.80599999998,5250.158583333333,7475.594,18
2024-01-28,111394.153,4641.423041666667,7661.857,19
2024-01-29,140883.22,5870.134166666667,8481.488,18
2024-01-30,163204.213,6800.1755416666665,8361.965,19
2024-01-31,161306.859,6721.119125,8287.937,19
2024-02-01,148824.192,6201.008000000001,8769.238,18
2024-02-02,120681.834,5028.40975,8131.873,18
2024-02-03,104964.19,4373.5079166666665,7694.362,19
2024-02-04,90274.386,3761.43275,7951.597,19
2024-02-05,142872.691,5953.028791666667,7918.226,19
2024-02-06,134374.806,5598.950250000001,8040.3,19
2024-02-07,107465.694,4477.73725,7315.448,19
2024-02-08,103241.658,4301.73575,6335.771,19
2024-02-09,106670.50199999998,4444.604249999999,6995.235,8
2024-02-10,63821.941,2659.2475416666666,5396.359,18
2024-02-11,74406.202,3100.258416666667,5960.602,20
2024-02-12,90240.05,3760.0020833333333,7617.034,19
2024-02-13,137856.069,5744.002874999999,7989.391,18
2024-02-14,136397.949,5683.247875,7687.78,18
2024-02-15,128079.364,5336.640166666667,7884.909,19
2024-02-16,116115.567,4838.148625,8217.569,19
2024-02-17,100314.83300000001,4179.784708333334,7714.9,18
2024-02-18,91576.43000000001,3815.6845833333336,7228.182,20
2024-02-19,86793.39,3616.39125,7404.262,19
2024-02-20,124636.182,5193.17425,7361.515,18
2024-02-21,133905.853,5579.410541666667,8271.723,18
2024-02-22,79399.052,3308.293833333333,5476.397,7
2024-02-23,67830.897,2826.287375,5286.839,19
2024-02-24,62797.603,2616.5667916666666,6168.659,19
2024-02-25,60471.212,2519.6338333333333,4971.615,19
2024-02-26,92258.629,3844.1095416666667,5991.503,19
2024-02-27,103049.424,4293.726,6540.581,19
2024-02-28,113587.97099999999,4732.832125,8191.075,20
2024-02-29,116871.29500000001,4869.637291666667,7321.61,19
2024-03-01,121378.56,5057.44,7757.124,19
2024-03-02,118951.84099999999,4956.326708333333,7012.453,19
2024-03-03,105916.19,4413.174583333333,8347.899,19
2024-03-04,122631.224,5109.634333333333,7768.79,20
2024-03-05,149414.913,6225.621375,9452.963,19
2024-03-06,164272.179,6844.6741250000005,8957.288,19
2024-03-07,147677.69700000001,6153.237375000001,8813.365,20
2024-03-08,153484.4,6395.183333333333,8743.215,19
2024-03-09,149959.486,6248.311916666667,8249.586,19
2024-03-10,133737.268,5572.386166666667,7420.394,20
2024-03-11,155051.881,6460.495041666666,9100.733,19
2024-03-12,166243.658,6926.819083333333,9380.615,19
2024-03-13,173475.833,7228.159708333334,9478.558,19
2024-03-14,177289.348,7387.056166666666,9313.174,19
2024-03-15,185367.473,7723.644708333333,9761.318,18
2024-03-16,168359.487,7014.978625,9290.137,18
2024-03-17,170394.705,7099.779374999999,9569.041,20
2024-03-18,188733.823,7863.909291666667,9600.934,20
2024-03-19,195411.538,8142.147416666667,9821.197,18
2024-03-20,184361.051,7681.710458333334,9427.618,6
2024-03-21,163174.461,6798.935875,8421.907,20
2024-03-22,172060.218,7169.175749999999,10138.649,18
2024-03-23,131284.375,5470.182291666667,7193.015,18
2024-03-24,123722.581,5155.107541666667,7614.687,18
2024-03-25,177413.445,7392.226875,8957.446,21
2024-03-26,162960.956,6790.039833333333,9106.756,19
2024-03-27,119869.3,4994.554166666667,6764.458,19
2024-03-28,126719.41,5279.975416666667,7198.048,20
2024-03-29,141426.494,5892.770583333334,8901.607,20
2024-03-30,148009.664,6167.069333333333,7949.894,20
2024-03-31,146133.04200000002,6088.87675,7793.428,7
2024-04-01,138896.55,5787.35625,8003.264,19
2024-04-02,153163.864,6381.827666666667,8871.175,6
2024-04-03,157942.865,6580.952708333333,8685.196,20
2024-04-04,152965.48,6373.561666666667,8669.462,6
2024-04-05,150756.467,6281.519458333333,8389.822,6
2024-04-06,154550.803,6439.616791666667,8526.717,19
2024-04-07,158906.543,6621.105958333334,8785.519,20
2024-04-08,161001.853,6708.410541666667,8527.138,19
2024-04-09,157629.329,6567.888708333333,9456.182,19
2024-04-10,162910.224,6787.9259999999995,8943.317,5
2024-04-11,149171.82200000001,6215.492583333334,9182.529,19
2024-04-12,165475.907,6894.829458333334,9529.368,19
2024-04-13,146473.575,6103.065625,8285.065,19
2024-04-14,138183.735,5757.655624999999,8352.428,19
2024-04-15,130879.889,5453.328708333333,7740.055,19
2024-04-16,117685.655,4903.568958333333,7505.55,19
2024-04-17,121541.35800000001,5064.22325,8171.295,19
2024-04-18,118358.606,4931.608583333334,8182.331,19
2024-04-19,138147.299,5756.137458333334,9306.683,19
2024-04-20,106738.704,4447.446,7131.815,19
2024-04-21,83919.11,3496.6295833333334,5708.818,19
2024-04-22,89953.88,3748.0783333333334,7616.01,19
2024-04-23,97463.663,4060.985958333333,7777.136,19
2024-04-24,114743.52100000001,4780.980041666667,8654.978,19
2024-04-25,162825.396,6784.391500000001,8794.932,20
2024-04-26,165530.606,6897.108583333334,8192.282,5
2024-04-27,109029.24299999999,4542.885125,7920.766,20
2024-04-28,112803.856,4700.160666666667,7818.544,19
2024-04-29,143912.238,5996.343250000001,8421.537,5
2024-04-30,98638.823,4109.950958333334,6934.498,5
2024-05-01,64706.81599999999,2696.117333333333,5372.536,20
2024-05-02,76160.189,3173.3412083333333,6142.516,19
2024-05-03,93289.315,3887.054791666667,6725.708,19
2024-05-04,90156.597,3756.5248749999996,6581.383,20
2024-05-05,93193.696,3883.0706666666665,6992.068,20
2024-05-06,122193.551,5091.397958333334,8190.867,19
2024-05-07,98200.973,4091.7072083333333,7036.935,5
2024-05-08,90500.288,3770.845333333333,6736.667,21
2024-05-09,106861.438,4452.559916666666,8033.654,19
2024-05-10,99064.745,4127.697708333333,7082.692,5
2024-05-11,82719.592,3446.6496666666667,6399.262,20
2024-05-12,86195.732,3591.4888333333333,6767.087,20
2024-05-13,89916.042,3746.50175,6550.057,5
2024-05-14,83229.955,3467.9147916666666,6754.765,19
2024-05-15,97910.383,4079.599291666667,7758.594,20
2024-05-16,117516.785,4896.532708333333,8211.251,19
2024-05-17,136466.88,5686.12,7448.446,19
2024-05-18,91012.598,3792.1915833333333,7128.51,20
2024-05-19,84146.114,3506.0880833333335,6586.042,20
2024-05-20,99601.823,4150.075958333334,6931.002,20
2024-05-21,110818.71300000002,4617.446375,7246.488,5
2024-05-22,102173.302,4257.220916666666,7558.139,19
2024-05-23,107814.937,4492.289041666667,7238.659,19
2024-05-24,107201.596,4466.733166666667,8120.182,20
2024-05-25,84227.541,3509.4808749999997,5695.032,20
2024-05-26,79972.724,3332.1968333333334,5168.897,20
2024-05-27,91374.51699999999,3807.2715416666665,6488.321,19
2024-05-28,99612.241,4150.510041666666,7504.993,19
2024-05-29,105941.082,4414.2117499999995,7082.124,5
2024-05-30,94633.63,3943.067916666667,6887.375,5
2024-05-31,78558.634,3273.276416666667,5554.14,19
2024-06-01,52767.008,2198.6253333333334,4497.532,19
2024-06-02,51681.08499999999,2153.3785416666665,5448.795,20
2024-06-03,86844.778,3618.532416666667,6456.328,19
2024-06-04,116930.33300000001,4872.097208333334,8292.934,19
2024-06-05,120204.94,5008.5391666666665,7544.344,19
2024-06-06,108087.72399999999,4503.655166666666,7098.651,19
2024-06-07,111195.109,4633.129541666666,6581.637,5
2024-06-08,91493.659,3812.2357916666665,5377.447,5
2024-06-09,59291.012,2470.4588333333336,4924.113,20
2024-06-10,80002.835,3333.4514583333334,6151.92,19
2024-06-11,79127.335,3296.972291666667,5468.126,19
2024-06-12,72648.283,3027.0117916666663,5185.697,19
2024-06-13,79320.503,3305.020958333333,6566.1,19
2024-06-14,64878.373999999996,2703.2655833333333,5845.634,5
2024-06-15,44706.824,1862.7843333333333,4608.786,20
2024-06-16,48508.796,2021.1998333333333,4831.348,20
2024-06-17,74883.787,3120.1577916666665,6370.079,20
2024-06-18,91598.492,3816.603833333333,5832.945,20
2024-06-19,103294.97899999999,4303.957458333333,6581.023,19
2024-06-20,94343.607,3930.9836250000003,6142.018,20
2024-06-21,90724.064,3780.1693333333333,6812.389,19
2024-06-22,61538.936,2564.1223333333332,5155.577,20
2024-06-23,51902.819,2162.6174583333336,5135.103,20
2024-06-24,74863.678,3119.319916666667,6608.389,19
2024-06-25,87673.44099999999,3653.060041666666,6342.245,20
2024-06-26,102946.614,4289.44225,6560.22,20
2024-06-27,97963.406,4081.8085833333334,6145.667,20
2024-06-28,91617.222,3817.3842499999996,5849.532,20
2024-06-29,76920.875,3205.0364583333335,6300.032,20
2024-06-30,70044.492,2918.5205,5640.0,20
2024-07-01,60638.307,2526.596125,5811.511,20
2024-07-02,77848.061,3243.6692083333332,6391.189,19
2024-07-03,84410.293,3517.095541666667,6533.712,19
2024-07-04,74566.631,3106.942958333333,7024.196,19
2024-07-05,75557.98300000001,3148.249291666667,5781.603,20
2024-07-06,40782.818,1699.2840833333332,2960.293,0
2024-07-07,53291.297,2220.4707083333333,5507.121,20
2024-07-08,66703.893,2779.3288749999997,5985.686,19
2024-07-09,75283.981,3136.8325416666667,5775.929,20
2024-07-10,90690.747,3778.781125,7014.591,19
2024-07-11,88740.08,3697.5033333333336,6097.338,19
2024-07-12,71985.499,2999.3957916666664,5274.431,19
2024-07-13,62444.868,2601.8695000000002,5814.407,20
2024-07-14,49856.2,2077.3416666666667,5160.002,20
2024-07-15,59842.90000000001,2493.454166666667,5843.672,19
2024-07-16,81143.431,3380.9762916666664,5895.832,19
2024-07-17,80487.004,3353.6251666666667,6288.199,19
2024-07-18,99415.924,4142.330166666667,6107.088,19
2024-07-19,86324.152,3596.8396666666667,6212.298,19
2024-07-20,49661.072,2069.211333333333,4781.475,1
2024-07-21,40317.743,1679.9059583333335,4068.184,20
2024-07-22,53221.545,2217.564375,5671.205,19
2024-07-23,77943.004,3247.6251666666667,5820.458,19
2024-07-24,82845.446,3451.893583333333,6373.792,19
2024-07-25,68287.393,2845.3080416666667,5135.617,19
2024-07-26,69822.239,2909.2599583333335,5398.152,19
2024-07-27,62028.584,2584.5243333333333,5019.507,19
2024-07-28,47562.468,1981.7695,4779.66,20
2024-07-29,81874.787,3411.449458333333,5432.615,19
2024-07-30,73935.526,3080.6469166666666,6032.533,20
2024-07-31,82087.018,3420.2924166666667,5812.585,19
2024-08-01,66994.276,2791.4281666666666,4968.406,20
2024-08-02,52833.777,2201.4073750000002,4946.661,19
2024-08-03,52133.65400000001,2172.2355833333336,4856.657,19
2024-08-04,49979.966,2082.4985833333335,5122.745,19
2024-08-05,67109.433,2796.226375,5377.157,19
2024-08-06,65460.841,2727.5350416666665,5257.98,19
2024-08-07,61251.78,2552.1575,5322.25,19
2024-08-08,64233.454,2676.3939166666664,5535.23,19
2024-08-09,72739.162,3030.7984166666665,5458.037,19
2024-08-10,55996.564,2333.1901666666668,5159.375,19
2024-08-11,48489.444,2020.3935000000001,4772.611,20
2024-08-12,74268.044,3094.5018333333333,4969.638,5
2024-08-13,77048.952,3210.373,5613.61,20
2024-08-14,55192.478,2299.6865833333336,4395.713,4
2024-08-15,29374.360999999997,1223.9317083333333,4181.946,19
2024-08-16,45122.559,1880.1066250000001,5337.602,19
2024-08-17,47560.456,1981.6856666666665,4523.507,19
2024-08-18,34866.257,1452.7607083333332,4243.439,20
2024-08-19,50791.883,2116.3284583333334,5248.856,19
2024-08-20,57244.25,2385.1770833333335,4892.495,19
2024-08-21,57573.687,2398.903625,5983.246,20
2024-08-22,71275.555,2969.814791666666,5504.725,19
2024-08-23,71175.734,2965.655583333333,6203.129,19
2024-08-24,34557.407,1439.8919583333334,3641.423,19
2024-08-25,22759.532,948.3138333333333,2881.354,19
2024-08-26,68253.234,2843.8847499999997,6150.166,19
2024-08-27,87608.414,3650.3505833333334,5907.071,19
2024-08-28,73977.755,3082.4064583333334,5624.59,19
2024-08-29,69533.373,2897.223875,5805.256,19
2024-08-30,65287.973,2720.3322083333333,5235.281,19
2024-08-31,58315.09999999999,2429.795833333333,4576.333,20
2024-09-01,50759.565,2114.981875,4014.631,19
2024-09-02,60296.138999999996,2512.339125,4510.596,18
2024-09-03,56056.4,2335.6833333333334,4598.027,6
2024-09-04,46588.068,1941.1695,3909.093,19
2024-09-05,66527.741,2771.989208333333,4508.009,6
2024-09-06,63353.633,2639.7347083333334,5261.397,19
2024-09-07,66078.311,2753.2629583333332,4824.587,18
2024-09-08,43730.331,1822.097125,4178.734,19
2024-09-09,56351.42499999999,2347.9760416666663,5138.534,19
2024-09-10,51784.03,2157.6679166666668,4439.401,18
2024-09-11,49949.516,2081.2298333333333,4535.021,19
2024-09-12,53986.344,2249.431,4544.876,6
2024-09-13,38310.704,1596.2793333333332,3616.015,5
2024-09-14,32399.924,1349.9968333333334,4466.083,19
2024-09-15,25327.034,1055.2930833333332,4126.021,19
2024-09-16,30419.851000000002,1267.4937916666668,4753.473,19
2024-09-17,33172.943,1382.2059583333332,4114.597,18
2024-09-18,63020.856,2625.869,5151.537,18
2024-09-19,93977.806,3915.7419166666664,5902.299,18
2024-09-20,95009.628,3958.7345,6132.98,19
2024-09-21,82815.726,3450.65525,5966.493,19
2024-09-22,72437.553,3018.231375,5736.219,19
2024-09-23,73244.788,3051.8661666666667,5781.558,18
2024-09-24,75451.633,3143.818041666667,6190.802,18
2024-09-25,45322.401,1888.4333749999998,4117.247,6
2024-09-26,36913.597,1538.0665416666668,2841.709,18
2024-09-27,40177.037000000004,1674.0432083333335,4097.136,19
2024-09-28,46890.107,1953.7544583333336,5214.627,20
2024-09-29,37207.833,1550.3263749999999,4648.515,19
2024-09-30,64984.335,2707.680625,5975.437,18
2024-10-01,72152.414,3006.3505833333334,5335.217,18
2024-10-02,66916.455,2788.185625,4787.376,6
2024-10-03,74968.929,3123.705375,5537.732,19
2024-10-04,89737.266,3739.0527500000003,6459.727,19
2024-10-05,67402.555,2808.439791666666,5554.097,0
2024-10-06,43536.267,1814.011125,4575.022,18
2024-10-07,66146.56999999999,2756.107083333333,4775.42,6
2024-10-08,52890.622,2203.775916666667,3871.242,18
2024-10-09,61724.138,2571.8390833333333,4361.963,19
2024-10-10,97407.147,4058.631125,5962.86,19
2024-10-11,111751.17,4656.29875,6758.437,6
2024-10-12,108507.084,4521.1285,6584.581,19
2024-10-13,88321.223,3680.0509583333333,6747.727,19
2024-10-14,123962.728,5165.113666666667,6680.314,18
2024-10-15,107007.76499999998,4458.656875,6421.344,17
2024-10-16,92323.137,3846.797375,6335.822,18
2024-10-17,81687.579,3403.649125,5934.128,18
2024-10-18,93869.112,3911.2129999999997,6686.684,18
2024-10-19,88643.664,3693.4860000000003,6333.154,18
2024-10-20,80885.444,3370.2268333333336,6583.711,19
2024-10-21,111310.054,4637.9189166666665,6981.437,18
2024-10-22,105459.89800000002,4394.162416666667,6912.268,17
2024-10-23,112172.421,4673.850875,7230.71,17
2024-10-24,101029.04199999999,4209.543416666666,6914.849,17
2024-10-25,126062.97399999999,5252.623916666666,7672.765,18
2024-10-26,116394.563,4849.773458333333,6928.655,18
2024-10-27,108506.262,4521.09425,6704.079,19
2024-10-28,97355.217,4056.467375,6358.046,18
2024-10-29,120063.174,5002.63225,6451.889,8
2024-10-30,109993.614,4583.06725,7125.141,18
2024-10-31,117021.367,4875.890291666667,6176.17,20
2024-11-01,105016.821,4375.7008749999995,6628.497,17
2024-11-02,104998.375,4374.932291666667,7254.977,18
2024-11-03,91248.04000000001,3802.001666666667,6892.252,18
2024-11-04,115983.99,4832.66625,7405.152,18
2024-11-05,125728.66,5238.694166666667,7654.827,18
2024-11-06,118153.826,4923.076083333333,7516.917,18
2024-11-07,119793.67800000001,4991.40325,7187.956,19
2024-11-08,134183.508,5590.9795,7435.815,18
2024-11-09,98490.23000000001,4103.7595833333335,6678.111,18
2024-11-10,79322.489,3305.1037083333335,6062.797,18
2024-11-11,78167.17,3256.9654166666664,5609.026,18
2024-11-12,71912.245,2996.3435416666666,5160.976,20
2024-11-13,96967.258,4040.302416666667,6078.944,19
2024-11-14,102688.15,4278.672916666666,6277.807,18
2024-11-15,97529.789,4063.7412083333334,5899.751,17
2024-11-16,86794.027,3616.4177916666667,5621.918,19
2024-11-17,87136.477,3630.6865416666665,6455.629,20
2024-11-18,101665.659,4236.069125,6739.733,19
2024-11-19,88293.327,3678.888625,5859.02,7
2024-11-20,64606.364,2691.9318333333335,5464.894,17
2024-11-21,61067.403,2544.475125,4224.232,19
2024-11-22,86947.282,3622.803416666667,6704.318,19
2024-11-23,49605.229999999996,2066.884583333333,3473.777,17
2024-11-24,50283.56599999999,2095.148583333333,3444.311,19
2024-11-25,76194.828,3174.7844999999998,7040.099,19
2024-11-26,99890.04000000001,4162.085,6744.287,19
2024-11-27,89153.036,3714.709833333333,7083.334,19
2024-11-28,87309.116,3637.879833333333,6837.9,19
2024-11-29,85634.034,3568.08475,6749.908,19
2024-11-30,74054.155,3085.5897916666668,5576.409,17
2024-12-01,83881.74,3495.0725,6423.067,20
2024-12-02,90779.945,3782.497708333334,6717.192,19
2024-12-03,84712.799,3529.699958333333,6201.19,19
2024-12-04,78813.057,3283.877375,7647.877,17
2024-12-05,77839.059,3243.294125,6044.562,17
2024-12-06,63642.948,2651.7895,5346.994,17
2024-12-07,37872.362,1578.0150833333335,3633.58,18
2024-12-08,38163.747,1590.1561250000002,4131.114,19
2024-12-09,64785.683999999994,2699.4035,5859.178,19
2024-12-10,101532.72,4230.53,7822.544,19
2024-12-11,125878.823,5244.950958333334,8382.255,18
2024-12-12,129576.77299999999,5399.032208333333,8468.691,17
2024-12-13,128353.989,5348.082875,8252.025,18
2024-12-14,94820.292,3950.8455,6053.685,19
2024-12-15,55333.117,2305.5465416666666,5367.076,19
2024-12-16,82196.085,3424.8368750000004,6807.252,19
2024-12-17,86220.511,3592.5212916666665,6475.257,19
2024-12-18,85410.878,3558.786583333333,5566.81,19
2024-12-19,68059.048,2835.7936666666665,5132.192,19
2024-12-20,85924.626,3580.19275,6230.726,7
2024-12-21,70449.941,2935.4142083333336,5747.315,19
2024-12-22,52641.043,2193.3767916666666,3943.705,18
2024-12-23,50760.61499999999,2115.0256249999998,4319.222,18
2024-12-24,44665.196,1861.0498333333335,4359.285,18
2024-12-25,58259.092000000004,2427.4621666666667,5662.12,20
2024-12-26,85851.441,3577.143375,6604.694,18
2024-12-27,87270.056,3636.2523333333334,7046.264,19
2024-12-28,89586.511,3732.7712916666665,7480.272,20
2024-12-29,81233.988,3384.7495,6978.547,19
2024-12-30,95590.131,3982.9221249999996,7505.214,19
2024-12-31,87758.733,3656.6138749999996,6912.753,18
2025-01-01,57741.344,2405.889333333333,5869.249,20
2025-01-02,74217.35800000001,3092.389916666667,6202.018,18
2025-01-03,70633.828,2943.0761666666663,5851.0,19
2025-01-04,80236.189,3343.1745416666668,6001.425,18
2025-01-05,44343.963,1847.6651250000002,3131.104,19
2025-01-06,53878.424,2244.934333333333,4379.589,19
2025-01-07,72578.9,3024.120833333333,6165.558,19
2025-01-08,90882.96,3786.7900000000004,6474.991,18
2025-01-09,92699.817,3862.492375,7320.936,17
2025-01-10,116033.562,4834.73175,7821.387,18
2025-01-11,80676.358,3361.5149166666665,5448.292,19
2025-01-12,66341.433,2764.226375,5625.179,18
2025-01-13,107208.011,4467.000458333333,8655.653,18
2025-01-14,122955.236,5123.1348333333335,8357.782,18
2025-01-15,133999.251,5583.302124999999,8666.472,7
2025-01-16,137173.54499999998,5715.564374999999,8693.196,18
2025-01-17,142630.115,5942.921458333333,8459.683,19
2025-01-18,137090.401,5712.1000416666675,8350.523,18
2025-01-19,122116.60800000001,5088.192,7935.836,18
2025-01-20,138050.185,5752.091041666667,7556.707,17
2025-01-21,122756.109,5114.837875,7397.351,18
2025-01-22,115308.617,4804.525708333334,7153.215,18
2025-01-23,125436.566,5226.523583333334,6849.354,18
2025-01-24,104287.66400000002,4345.319333333334,7231.24,7
2025-01-25,84674.342,3528.0975833333337,5356.386,20
2025-01-26,71524.658,2980.1940833333333,4737.509,19
2025-01-27,81044.125,3376.8385416666665,5391.956,19
2025-01-28,109467.214,4561.133916666667,6745.88,19
2025-01-29,122227.219,5092.800791666667,8312.396,19
2025-01-30,113574.155,4732.256458333333,8033.805,20
2025-01-31,142770.941,5948.789208333333,8820.982,18
2025-02-01,135348.134,5639.505583333333,8669.537,18
2025-02-02,156892.582,6537.190916666666,9165.528,18
2025-02-03,166418.911,6934.121291666666,9697.901,19
2025-02-04,177121.193,7380.049708333333,9459.467,19
2025-02-05,170814.361,7117.265041666667,9461.241,18
2025-02-06,177474.875,7394.786458333333,9101.975,19
2025-02-07,169826.378,7076.0990833333335,9334.246,19
2025-02-08,145834.934,6076.455583333333,8547.533,19
2025-02-09,155018.018,6459.084083333334,8848.86,20
2025-02-10,174101.38999999998,7254.224583333333,8940.837,19
2025-02-11,170287.647,7095.318625,9050.797,19
2025-02-12,163031.121,6792.963375,9302.224,19
2025-02-13,163617.471,6817.394625,9232.153,19
2025-02-14,169304.22,7054.3425,9012.019,18
2025-02-15,154225.945,6426.081041666667,9029.638,20
2025-02-16,149371.512,6223.812999999999,9121.605,19
2025-02-17,161664.006,6736.00025,9049.726,18
2025-02-18,145433.672,6059.736333333333,8435.498,18
2025-02-19,149294.252,6220.593833333333,8917.887,19
2025-02-20,128286.41700000002,5345.267375,8453.691,19
2025-02-21,94426.379,3934.432458333333,6734.219,18
2025-02-22,124597.31,5191.5545833333335,7949.87,18
2025-02-23,90232.436,3759.6848333333332,6995.979,19
2025-02-24,107870.829,4494.617875,7434.885,18
2025-02-25,120580.05300000001,5024.168875,8141.336,19
2025-02-26,131348.03399999999,5472.834749999999,8819.151,19
2025-02-27,143735.518,5988.979916666667,8625.745,19
2025-02-28,136632.49,5693.020416666666,8031.41,18
2025-03-01,82838.423,3451.600958333333,5196.366,20
2025-03-02,80416.904,3350.704333333333,6093.597,20
2025-03-03,129172.976,5382.207333333333,7996.257,19
2025-03-04,124319.291,5179.970458333333,8141.582,19
2025-03-05,132087.491,5503.645458333333,8026.005,19
2025-03-06,121826.997,5076.124875,8496.317,19
2025-03-07,107073.101,4461.379208333333,7303.694,7
2025-03-08,71057.586,2960.7327499999997,5220.811,20
2025-03-09,96968.005,4040.333541666667,8402.047,19
2025-03-10,149258.561,6219.106708333333,9010.844,19
2025-03-11,151646.482,6318.603416666666,8298.199,19
2025-03-12,155346.676,6472.778166666667,9439.099,18
2025-03-13,172541.886,7189.24525,9423.986,19
2025-03-14,163904.871,6829.369625,9369.21,19
2025-03-15,153181.342,6382.555916666667,9184.054,20
2025-03-16,151157.489,6298.228708333333,9061.809,19
2025-03-17,168686.197,7028.591541666666,9496.85,19
2025-03-18,161994.213,6749.7588749999995,8546.633,18
2025-03-19,120932.302,5038.845916666666,7114.926,6
2025-03-20,115738.772,4822.448833333333,8360.998,18
2025-03-21,120725.735,5030.238958333333,8228.796,20
2025-03-22,128590.35399999999,5357.931416666666,8397.528,21
2025-03-23,135322.773,5638.448874999999,9137.846,19
2025-03-24,158748.97699999998,6614.540708333333,9014.085,19
2025-03-25,174230.385,7259.599375000001,9784.313,19
2025-03-26,169807.317,7075.304875000001,9542.606,19
2025-03-27,170288.792,7095.3663333333325,9390.691,19
2025-03-28,156147.358,6506.139916666667,8882.62,19
2025-03-29,116941.691,4872.570458333334,7456.622,19
2025-03-30,96281.064,4011.711,7738.186,19
2025-03-31,124154.60699999999,5173.108625,8720.008,18
2025-04-01,146537.973,6105.748875,9512.347,19
2025-04-02,143468.532,5977.855500000001,9147.135,5
2025-04-03,143757.377,5989.890708333333,8765.602,19
2025-04-04,136298.906,5679.1210833333325,8362.828,19
2025-04-05,124676.662,5194.8609166666665,8820.449,19
2025-04-06,119912.888,4996.370333333333,8011.544,19
2025-04-07,148563.074,6190.128083333333,9558.467,5
2025-04-08,151239.68600000002,6301.653583333334,9202.717,5
