date,temp_mean_c,temp_max_c,temp_min_c,precip_mm,wind_speed_ms,wind_gust_ms,sunshine_hours,pressure_max_hpa,pressure_min_hpa,humidity_mean_pct,station_id,ccaa,city
2025-04-11,13.1,18.2,8.0,0.9,5.0,15.0,4.1,966.8,959.5,67.0,9263D,Navarra,Pamplona
2025-04-12,15.0,20.3,9.8,16.8,2.8,12.5,3.7,959.6,955.2,68.0,9263D,Navarra,Pamplona
2025-04-13,12.3,17.3,7.3,0.1,3.6,10.8,1.9,958.7,957.2,83.0,9263D,Navarra,Pamplona
2025-04-14,11.0,17.3,4.7,6.2,3.3,16.4,2.7,958.1,948.5,78.0,9263D,Navarra,Pamplona
2025-04-15,8.5,11.9,5.1,1.6,3.6,11.4,0.6,956.4,948.0,77.0,9263D,Navarra,Pamplona
2025-04-16,9.6,15.8,3.4,1.0,3.6,13.9,6.7,962.3,956.4,68.0,9263D,Navarra,Pamplona
2025-04-17,9.0,17.0,1.0,0.0,2.2,9.2,7.5,963.4,961.7,67.0,9263D,Navarra,Pamplona
2025-04-18,12.1,21.5,2.7,8.2,5.6,20.6,9.9,962.9,952.3,70.0,9263D,Navarra,Pamplona
2025-04-19,8.8,12.1,5.6,8.9,4.2,10.3,3.8,953.1,948.6,77.0,9263D,Navarra,Pamplona
2025-04-20,8.5,11.2,5.8,4.2,1.9,8.3,1.0,962.3,952.3,87.0,9263D,Navarra,Pamplona
2025-04-21,11.8,17.1,6.5,4.9,1.4,7.8,2.6,965.3,961.7,77.0,9263D,Navarra,Pamplona
2025-04-22,9.2,14.2,4.1,0.0,4.2,10.8,3.9,971.3,965.0,74.0,9263D,Navarra,Pamplona
2025-04-23,10.2,18.6,1.7,0.0,3.6,10.8,5.1,971.1,969.0,72.0,9263D,Navarra,Pamplona
2025-04-24,14.0,19.6,8.4,0.0,3.6,9.2,7.3,970.6,965.7,68.0,9263D,Navarra,Pamplona
2025-04-25,16.4,27.3,5.6,3.0,1.4,16.1,11.5,965.9,958.4,55.0,9263D,Navarra,Pamplona
2025-04-26,12.8,16.0,9.5,5.4,4.4,13.9,1.6,969.9,963.9,89.0,9263D,Navarra,Pamplona
2025-04-27,10.2,13.7,6.7,0.0,5.0,9.7,1.5,971.3,969.3,79.0,9263D,Navarra,Pamplona
2025-04-28,13.4,23.3,3.5,0.0,3.1,9.7,12.6,969.9,961.3,61.0,9263D,Navarra,Pamplona
2025-04-29,16.6,21.9,11.2,0.0,4.4,8.1,8.4,966.8,963.0,56.0,9263D,Navarra,Pamplona
2025-04-30,16.8,23.1,10.4,0.0,4.7,14.4,12.2,965.7,961.2,52.0,9263D,Navarra,Pamplona
2025-05-01,17.4,23.0,11.7,0.0,2.8,12.8,0.5,964.3,960.9,55.0,9263D,Navarra,Pamplona
2025-05-02,13.9,18.5,9.3,20.4,3.6,17.5,1.8,962.7,958.3,77.0,9263D,Navarra,Pamplona
2025-05-03,18.0,24.5,11.6,0.0,3.3,10.3,11.7,961.8,958.4,61.0,9263D,Navarra,Pamplona
2025-05-04,15.9,22.8,9.0,17.2,1.4,13.9,6.8,960.0,955.3,75.0,9263D,Navarra,Pamplona
2025-05-05,11.0,14.7,7.3,0.0,5.8,13.9,3.0,962.9,957.5,69.0,9263D,Navarra,Pamplona
2025-05-06,9.3,13.6,5.0,0.0,6.4,15.0,2.5,965.1,961.7,73.0,9263D,Navarra,Pamplona
2025-05-07,10.8,18.9,2.6,,3.1,11.4,12.6,964.5,960.5,62.0,9263D,Navarra,Pamplona
2025-05-08,13.6,19.8,7.5,0.0,3.3,9.2,5.1,961.3,957.7,66.0,9263D,Navarra,Pamplona
2025-05-09,11.8,18.3,5.3,18.1,1.7,12.8,1.1,960.1,957.3,83.0,9263D,Navarra,Pamplona
2025-05-10,12.2,15.9,8.4,34.8,3.6,12.5,1.0,959.7,954.9,88.0,9263D,Navarra,Pamplona
2025-05-11,13.0,18.7,7.4,0.8,2.5,8.9,4.8,962.5,958.1,69.0,9263D,Navarra,Pamplona
2025-05-12,13.3,20.6,6.0,5.3,1.7,10.8,9.8,962.3,959.2,61.0,9263D,Navarra,Pamplona
2025-05-13,16.0,21.7,10.2,5.4,2.8,7.8,6.8,963.0,959.3,70.0,9263D,Navarra,Pamplona
2025-05-14,15.9,23.2,8.6,6.8,2.8,9.7,6.0,965.1,960.6,81.0,9263D,Navarra,Pamplona
2025-05-15,14.0,16.2,11.8,0.0,6.1,13.9,0.7,967.3,963.6,83.0,9263D,Navarra,Pamplona
2025-05-16,14.4,18.9,9.9,0.0,5.8,12.5,8.6,967.0,965.1,67.0,9263D,Navarra,Pamplona
2025-05-17,15.4,25.0,5.9,0.0,2.2,7.2,13.0,965.7,961.3,64.0,9263D,Navarra,Pamplona
2025-05-18,18.1,28.1,8.1,0.3,0.8,7.2,11.5,963.2,958.3,58.0,9263D,Navarra,Pamplona
2025-05-19,16.8,23.1,10.4,8.0,1.9,12.8,3.5,966.1,958.6,78.0,9263D,Navarra,Pamplona
2025-05-20,14.4,20.3,8.5,0.0,5.0,9.7,8.3,970.5,966.0,61.0,9263D,Navarra,Pamplona
2025-05-21,14.0,22.6,5.4,0.5,4.2,11.7,8.6,969.7,966.1,71.0,9263D,Navarra,Pamplona
2025-05-22,12.6,16.7,8.4,0.0,6.1,12.8,5.0,968.7,965.9,67.0,9263D,Navarra,Pamplona
2025-05-23,13.4,19.2,7.7,0.0,6.1,12.8,11.4,970.3,967.0,62.0,9263D,Navarra,Pamplona
2025-05-24,13.8,21.4,6.2,0.0,4.7,10.3,13.8,969.8,967.2,57.0,9263D,Navarra,Pamplona
2025-05-25,14.7,23.4,6.0,0.0,3.3,10.8,10.5,970.7,967.5,56.0,9263D,Navarra,Pamplona
2025-05-26,15.7,21.4,10.0,0.0,5.8,11.4,7.1,972.1,968.6,66.0,9263D,Navarra,Pamplona
2025-05-27,15.6,24.2,6.9,0.0,3.6,7.8,12.2,972.1,969.2,49.0,9263D,Navarra,Pamplona
2025-05-28,17.7,26.7,8.7,0.0,4.2,9.7,14.2,973.4,971.1,57.0,9263D,Navarra,Pamplona
2025-05-29,21.1,32.4,9.8,0.0,1.4,7.2,14.0,972.8,967.4,46.0,9263D,Navarra,Pamplona
2025-05-30,22.4,32.8,11.9,0.0,1.1,12.8,8.0,969.9,966.4,50.0,9263D,Navarra,Pamplona
2025-05-31,22.8,33.3,12.4,0.0,0.6,10.3,12.6,969.0,965.4,52.0,9263D,Navarra,Pamplona
2025-06-01,21.0,28.5,13.6,17.5,4.2,12.8,3.7,968.6,964.4,79.0,9263D,Navarra,Pamplona
2025-06-02,15.2,17.7,12.8,8.1,2.8,11.7,0.3,968.3,962.8,93.0,9263D,Navarra,Pamplona
2025-06-03,18.0,24.4,11.5,5.9,3.3,10.3,4.3,964.0,961.1,92.0,9263D,Navarra,Pamplona
2025-06-04,18.0,23.3,12.6,,3.6,11.7,6.8,965.4,961.3,72.0,9263D,Navarra,Pamplona
2025-06-05,18.0,26.3,9.8,0.0,1.9,7.8,10.1,965.3,962.7,58.0,9263D,Navarra,Pamplona
2025-06-06,20.4,27.6,13.1,0.0,3.3,8.9,8.7,965.0,962.9,65.0,9263D,Navarra,Pamplona
2025-06-07,18.6,24.0,13.2,0.0,5.8,12.5,12.3,969.2,964.6,67.0,9263D,Navarra,Pamplona
2025-06-08,16.8,23.6,10.1,0.0,5.6,13.3,11.6,970.2,968.0,64.0,9263D,Navarra,Pamplona
2025-06-09,20.4,31.2,9.5,0.0,1.9,6.1,12.9,969.9,965.5,61.0,9263D,Navarra,Pamplona
2025-06-10,25.6,34.9,16.3,0.2,0.8,12.8,9.3,967.6,964.0,53.0,9263D,Navarra,Pamplona
2025-06-11,23.8,31.7,15.9,12.4,1.1,20.0,5.0,965.3,959.0,51.0,9263D,Navarra,Pamplona
2025-06-12,22.8,31.1,14.6,0.0,2.8,9.2,13.1,963.8,960.6,53.0,9263D,Navarra,Pamplona
2025-06-13,24.4,33.2,15.7,8.8,5.3,14.4,10.7,966.5,960.4,63.0,9263D,Navarra,Pamplona
2025-06-14,21.5,26.7,16.3,0.4,5.8,15.0,11.2,969.7,966.2,71.0,9263D,Navarra,Pamplona
2025-06-15,18.8,21.9,15.6,0.0,7.5,12.8,2.9,973.3,969.1,77.0,9263D,Navarra,Pamplona
2025-06-16,21.3,27.8,14.8,0.0,5.3,9.2,13.3,972.7,968.0,66.0,9263D,Navarra,Pamplona
2025-06-17,22.0,30.2,13.7,0.0,3.3,10.8,14.0,970.1,968.1,58.0,9263D,Navarra,Pamplona
2025-06-18,23.2,33.7,12.6,0.0,1.7,6.1,14.0,970.2,965.6,49.0,9263D,Navarra,Pamplona
2025-06-19,25.6,34.8,16.4,0.1,2.2,13.9,9.2,970.4,965.5,54.0,9263D,Navarra,Pamplona
2025-06-20,25.2,36.0,14.5,0.0,1.7,9.2,13.2,969.7,965.6,40.0,9263D,Navarra,Pamplona
2025-06-21,27.0,37.0,17.1,0.0,2.8,10.8,8.1,969.0,963.0,55.0,9263D,Navarra,Pamplona
2025-06-22,27.2,36.3,18.1,1.0,4.2,10.8,9.5,970.0,963.8,55.0,9263D,Navarra,Pamplona
2025-06-23,25.0,33.7,16.2,0.0,2.8,8.3,12.8,968.6,965.0,61.0,9263D,Navarra,Pamplona
2025-06-24,27.5,36.7,18.3,,2.5,11.4,9.6,967.4,959.9,57.0,9263D,Navarra,Pamplona
2025-06-25,24.8,33.4,16.3,0.0,5.3,15.0,9.5,967.6,960.2,61.0,9263D,Navarra,Pamplona
2025-06-26,20.8,27.0,14.7,0.0,6.1,11.7,12.2,971.4,967.3,60.0,9263D,Navarra,Pamplona
2025-06-27,23.2,32.7,13.7,0.0,3.3,10.3,14.4,972.5,970.1,45.0,9263D,Navarra,Pamplona
2025-06-28,24.4,32.8,15.9,0.0,3.9,11.4,2.2,972.9,970.2,53.0,9263D,Navarra,Pamplona
2025-06-29,26.2,35.8,16.7,0.0,3.3,9.7,14.0,971.4,966.1,44.0,9263D,Navarra,Pamplona
2025-06-30,27.8,38.0,17.6,0.0,3.1,9.7,13.0,967.9,963.5,37.0,9263D,Navarra,Pamplona
2025-07-01,29.2,39.7,18.6,6.9,4.2,21.7,11.3,966.1,960.8,56.0,9263D,Navarra,Pamplona
2025-07-02,23.4,27.7,19.1,0.0,5.0,13.3,5.6,970.8,964.2,74.0,9263D,Navarra,Pamplona
2025-07-03,23.4,29.2,17.7,0.0,6.4,12.8,10.1,973.5,968.7,69.0,9263D,Navarra,Pamplona
2025-07-04,25.2,33.0,17.5,2.6,4.2,10.8,12.7,972.8,967.3,60.0,9263D,Navarra,Pamplona
2025-07-05,24.4,30.6,18.3,0.0,4.4,12.5,12.6,970.6,965.9,60.0,9263D,Navarra,Pamplona
2025-07-06,20.8,25.7,15.9,0.5,5.6,12.5,6.8,967.5,963.5,59.0,9263D,Navarra,Pamplona
2025-07-07,18.9,23.0,14.8,0.5,6.9,14.4,3.7,967.3,963.1,77.0,9263D,Navarra,Pamplona
2025-07-08,18.6,24.3,12.8,0.0,7.2,12.8,12.1,967.7,965.5,61.0,9263D,Navarra,Pamplona
2025-07-09,21.2,31.5,11.0,0.0,3.3,9.7,14.3,967.7,964.4,50.0,9263D,Navarra,Pamplona
2025-07-10,23.6,34.2,13.1,0.0,3.3,8.9,13.9,966.9,961.9,44.0,9263D,Navarra,Pamplona
2025-07-11,25.7,34.5,16.9,2.2,2.5,15.0,7.5,962.9,956.0,48.0,9263D,Navarra,Pamplona
2025-07-12,21.7,26.9,16.5,0.2,1.4,9.2,1.6,962.1,958.7,70.0,9263D,Navarra,Pamplona
2025-07-13,23.4,32.4,14.5,2.9,1.1,14.4,11.0,967.4,960.8,67.0,9263D,Navarra,Pamplona
2025-07-14,23.6,31.2,15.9,0.0,4.4,13.3,12.8,971.0,967.0,66.0,9263D,Navarra,Pamplona
2025-07-15,21.4,26.8,16.0,0.0,6.9,13.3,10.2,971.5,970.2,65.0,9263D,Navarra,Pamplona
2025-07-16,24.3,35.6,13.0,0.0,3.3,9.7,14.1,971.1,965.4,41.0,9263D,Navarra,Pamplona
2025-07-17,27.5,38.6,16.4,0.0,2.8,12.8,11.3,966.2,960.7,51.0,9263D,Navarra,Pamplona
2025-07-18,23.0,28.3,17.8,0.0,6.7,12.2,12.2,963.4,958.8,60.0,9263D,Navarra,Pamplona
2025-07-19,22.4,28.2,16.6,0.0,3.9,9.7,9.6,961.0,956.0,56.0,9263D,Navarra,Pamplona
2025-07-20,22.4,30.7,14.1,0.0,4.4,13.3,8.6,960.3,955.5,56.0,9263D,Navarra,Pamplona
2025-07-21,18.8,25.9,11.7,0.0,5.6,12.5,11.1,966.3,960.0,56.0,9263D,Navarra,Pamplona
2025-07-22,22.4,33.3,11.5,0.0,3.6,12.5,12.9,966.3,961.8,53.0,9263D,Navarra,Pamplona
2025-07-23,18.6,23.0,14.2,0.4,6.1,13.3,1.1,966.3,963.8,68.0,9263D,Navarra,Pamplona
2025-07-24,18.2,22.9,13.4,0.0,6.1,13.3,5.4,968.0,964.9,67.0,9263D,Navarra,Pamplona
2025-07-25,19.4,25.0,13.7,0.0,7.5,13.9,8.8,969.4,967.0,61.0,9263D,Navarra,Pamplona
2025-07-26,20.4,26.3,14.4,0.0,6.7,14.4,12.8,970.1,968.0,59.0,9263D,Navarra,Pamplona
2025-07-27,21.1,25.6,16.6,,5.8,13.9,7.6,969.5,967.2,61.0,9263D,Navarra,Pamplona
2025-07-28,19.4,22.9,16.0,0.0,8.1,14.4,8.3,970.8,967.5,65.0,9263D,Navarra,Pamplona
2025-07-29,19.4,23.5,15.3,0.0,6.9,14.4,5.3,970.6,968.8,60.0,9263D,Navarra,Pamplona
2025-07-30,20.0,26.0,14.1,0.1,5.0,11.7,4.1,970.3,968.5,68.0,9263D,Navarra,Pamplona
2025-07-31,21.3,26.6,16.0,0.0,6.1,12.8,11.4,969.8,966.6,61.0,9263D,Navarra,Pamplona
2025-08-01,21.4,26.3,16.4,0.0,6.9,13.9,9.6,967.4,963.9,56.0,9263D,Navarra,Pamplona
2025-08-02,20.6,26.1,15.1,0.0,6.7,12.8,11.8,967.3,964.5,58.0,9263D,Navarra,Pamplona
2025-08-03,21.6,29.0,14.3,0.0,5.8,12.8,12.9,969.8,967.0,54.0,9263D,Navarra,Pamplona
2025-08-04,24.0,35.9,12.1,0.0,2.8,9.2,12.9,970.2,966.3,45.0,9263D,Navarra,Pamplona
2025-08-05,22.1,28.4,15.8,0.0,7.2,13.9,12.7,972.1,969.6,53.0,9263D,Navarra,Pamplona
2025-08-06,24.2,33.9,14.6,0.0,1.4,7.2,6.6,970.4,963.6,52.0,9263D,Navarra,Pamplona
2025-08-07,28.1,39.3,16.9,0.0,3.1,8.3,12.6,966.5,962.6,51.0,9263D,Navarra,Pamplona
2025-08-08,28.3,38.6,18.0,0.0,2.5,8.9,12.3,967.8,963.9,50.0,9263D,Navarra,Pamplona
2025-08-09,27.4,36.8,18.0,0.0,3.9,11.4,12.3,971.5,967.3,54.0,9263D,Navarra,Pamplona
2025-08-10,28.8,41.0,16.7,0.0,3.1,8.3,12.5,971.6,965.5,41.0,9263D,Navarra,Pamplona
2025-08-11,30.2,41.6,18.8,0.0,4.2,12.5,11.1,967.2,962.9,37.0,9263D,Navarra,Pamplona
2025-08-12,29.6,40.9,18.3,,4.7,16.9,10.0,967.2,961.6,36.0,9263D,Navarra,Pamplona
2025-08-13,27.6,35.3,20.0,0.7,2.8,12.8,4.0,967.3,962.7,44.0,9263D,Navarra,Pamplona
2025-08-14,27.2,38.0,16.3,0.0,2.5,8.3,11.3,966.8,963.4,43.0,9263D,Navarra,Pamplona
2025-08-15,29.4,40.5,18.2,0.0,2.5,8.9,11.0,968.4,965.0,34.0,9263D,Navarra,Pamplona
2025-08-16,30.0,41.6,18.3,0.0,1.9,11.4,9.8,968.8,964.9,34.0,9263D,Navarra,Pamplona
2025-08-17,30.0,42.0,17.9,2.5,2.5,18.1,9.5,966.5,960.9,53.0,9263D,Navarra,Pamplona
2025-08-18,21.9,25.7,18.1,0.2,6.7,12.8,2.2,965.5,963.0,75.0,9263D,Navarra,Pamplona
2025-08-19,19.8,23.7,15.9,0.0,5.0,12.5,2.6,964.8,961.6,69.0,9263D,Navarra,Pamplona
2025-08-20,19.8,24.2,15.4,3.0,3.9,15.0,1.0,963.0,961.1,72.0,9263D,Navarra,Pamplona
2025-08-21,19.6,23.8,15.4,4.9,4.2,11.7,1.3,967.2,960.9,84.0,9263D,Navarra,Pamplona
2025-08-22,19.0,23.4,14.7,0.0,6.7,13.3,5.5,967.1,965.6,67.0,9263D,Navarra,Pamplona
2025-08-23,21.1,31.1,11.1,0.0,2.2,7.8,12.5,966.8,961.5,55.0,9263D,Navarra,Pamplona
2025-08-24,24.0,34.8,13.1,0.0,1.1,8.9,10.3,963.8,960.6,55.0,9263D,Navarra,Pamplona
2025-08-25,26.8,35.3,18.4,0.0,4.2,11.4,8.3,964.6,961.5,47.0,9263D,Navarra,Pamplona
2025-08-26,26.8,35.2,18.3,0.5,2.2,11.4,5.8,962.3,959.2,62.0,9263D,Navarra,Pamplona
2025-08-27,23.0,30.0,16.1,0.0,2.5,10.8,3.1,961.9,955.4,70.0,9263D,Navarra,Pamplona
2025-08-28,18.2,24.3,12.0,0.0,5.6,13.9,8.6,962.4,958.4,57.0,9263D,Navarra,Pamplona
2025-08-29,18.4,27.0,9.8,0.0,3.1,11.7,4.8,962.9,959.7,57.0,9263D,Navarra,Pamplona
2025-08-30,23.4,31.3,15.4,0.0,2.5,8.3,10.5,964.4,960.0,52.0,9263D,Navarra,Pamplona
2025-08-31,22.2,31.3,13.0,9.9,4.4,16.9,5.3,961.1,956.7,65.0,9263D,Navarra,Pamplona
2025-09-01,17.2,23.3,11.1,0.0,3.6,12.5,5.8,966.0,960.4,65.0,9263D,Navarra,Pamplona
2025-09-02,18.6,27.3,9.9,0.0,1.7,8.9,8.4,965.6,962.7,56.0,9263D,Navarra,Pamplona
2025-09-03,21.8,32.4,11.1,0.0,4.4,11.4,10.6,964.7,960.5,56.0,9263D,Navarra,Pamplona
2025-09-04,19.3,25.8,12.8,0.0,4.4,12.5,10.0,969.7,962.3,62.0,9263D,Navarra,Pamplona
2025-09-05,20.2,30.5,10.0,0.0,3.1,9.7,11.9,970.3,964.7,49.0,9263D,Navarra,Pamplona
2025-09-06,24.7,33.6,15.8,0.0,4.4,12.5,11.8,966.1,959.3,47.0,9263D,Navarra,Pamplona
2025-09-07,24.0,29.8,18.3,,4.7,11.4,0.4,966.2,961.7,62.0,9263D,Navarra,Pamplona
2025-09-08,19.0,23.6,14.5,0.0,7.5,13.9,3.7,967.0,964.9,71.0,9263D,Navarra,Pamplona
2025-09-09,17.2,23.2,11.3,0.0,4.7,11.4,10.6,966.6,962.3,56.0,9263D,Navarra,Pamplona
2025-09-10,15.0,21.4,8.5,1.3,2.2,9.7,2.5,965.6,961.2,83.0,9263D,Navarra,Pamplona
2025-09-11,19.8,25.0,14.5,0.0,2.2,9.7,9.0,968.9,965.5,56.0,9263D,Navarra,Pamplona
2025-09-12,20.0,24.7,15.2,0.0,2.5,7.8,2.6,969.9,966.3,63.0,9263D,Navarra,Pamplona
2025-09-13,19.9,25.8,14.0,0.0,1.9,8.9,8.5,968.2,965.5,62.0,9263D,Navarra,Pamplona
2025-09-14,21.0,30.5,11.5,0.0,1.9,7.8,11.4,970.3,967.7,58.0,9263D,Navarra,Pamplona
2025-09-15,21.5,29.6,13.4,0.0,3.9,13.3,10.8,972.9,968.1,69.0,9263D,Navarra,Pamplona
2025-09-16,21.2,29.3,13.0,0.0,2.2,7.8,9.4,973.0,968.6,66.0,9263D,Navarra,Pamplona
2025-09-17,22.4,33.5,11.4,0.0,1.7,5.8,11.4,971.8,968.2,55.0,9263D,Navarra,Pamplona
2025-09-18,24.6,35.8,13.5,0.0,1.9,14.4,11.1,971.9,967.4,49.0,9263D,Navarra,Pamplona
2025-09-19,26.2,34.6,17.7,0.0,3.9,11.7,8.8,971.7,966.7,47.0,9263D,Navarra,Pamplona
2025-09-20,23.5,32.5,14.5,44.5,4.7,15.0,7.3,968.5,963.2,58.0,9263D,Navarra,Pamplona
2025-09-21,14.8,19.0,10.5,0.4,5.8,12.8,2.9,966.1,963.7,76.0,9263D,Navarra,Pamplona
2025-09-22,13.5,19.5,7.5,0.0,3.3,10.8,4.5,966.5,964.3,67.0,9263D,Navarra,Pamplona
2025-09-23,12.7,17.1,8.3,0.0,6.4,12.8,9.1,970.3,966.4,59.0,9263D,Navarra,Pamplona
2025-09-24,11.6,15.3,7.8,0.0,4.4,8.9,2.3,970.4,968.7,72.0,9263D,Navarra,Pamplona
2025-09-25,12.8,19.3,6.2,0.0,3.9,10.3,3.3,969.5,967.2,73.0,9263D,Navarra,Pamplona
2025-09-26,13.4,21.8,5.1,0.0,1.7,5.8,11.4,968.1,964.4,61.0,9263D,Navarra,Pamplona
2025-09-27,16.3,27.2,5.4,0.0,1.1,7.2,8.8,966.8,962.6,52.0,9263D,Navarra,Pamplona
2025-09-28,20.4,26.8,14.1,0.0,3.3,12.8,5.4,968.2,962.4,61.0,9263D,Navarra,Pamplona
2025-09-29,17.6,21.7,13.6,0.0,5.3,11.4,7.4,969.9,967.5,68.0,9263D,Navarra,Pamplona
2025-09-30,17.1,22.7,11.5,0.0,5.3,11.4,10.2,970.9,968.5,66.0,9263D,Navarra,Pamplona
2025-10-01,14.7,22.3,7.1,0.0,5.0,13.9,10.7,970.7,968.4,70.0,9263D,Navarra,Pamplona
2025-10-02,16.5,26.2,6.8,0.0,1.1,6.1,10.2,970.7,966.7,57.0,9263D,Navarra,Pamplona
2025-10-03,17.4,25.1,9.7,0.0,1.4,6.7,2.6,970.2,967.5,62.0,9263D,Navarra,Pamplona
2025-10-04,18.6,25.6,11.7,0.0,4.4,12.8,6.0,970.9,966.8,68.0,9263D,Navarra,Pamplona
2025-10-05,12.6,15.1,10.0,1.4,4.7,12.8,3.0,974.2,970.3,77.0,9263D,Navarra,Pamplona
2025-10-06,15.0,23.5,6.5,0.0,1.4,7.2,10.8,974.0,969.5,59.0,9263D,Navarra,Pamplona
2025-10-07,16.0,26.3,5.7,0.0,1.7,8.3,10.2,971.5,967.9,55.0,9263D,Navarra,Pamplona
2025-10-08,15.8,24.2,7.4,0.0,3.9,11.4,8.9,970.3,967.6,65.0,9263D,Navarra,Pamplona
2025-10-09,15.9,19.4,12.4,0.0,6.1,12.5,1.7,973.6,969.5,72.0,9263D,Navarra,Pamplona
2025-10-10,14.8,20.5,9.2,0.0,5.0,13.3,10.0,974.3,972.5,67.0,9263D,Navarra,Pamplona
2025-10-11,15.2,24.4,6.0,0.0,1.7,5.0,10.2,974.5,970.7,66.0,9263D,Navarra,Pamplona
2025-10-12,16.6,25.3,8.0,0.0,1.9,8.3,9.9,972.0,967.3,61.0,9263D,Navarra,Pamplona
2025-10-13,17.0,23.7,10.4,0.0,0.8,4.2,7.1,968.1,964.3,67.0,9263D,Navarra,Pamplona
2025-10-14,17.5,24.3,10.7,0.0,2.5,9.2,9.4,967.3,964.9,71.0,9263D,Navarra,Pamplona
2025-10-15,16.4,23.9,8.9,0.0,0.8,6.7,7.8,968.0,964.4,71.0,9263D,Navarra,Pamplona
2025-10-16,13.8,20.4,7.2,0.0,1.7,5.0,5.7,966.5,963.7,81.0,9263D,Navarra,Pamplona
2025-10-17,14.4,20.8,8.0,0.0,0.8,2.8,5.1,966.3,963.6,75.0,9263D,Navarra,Pamplona
2025-10-18,14.6,22.8,6.4,0.0,1.7,8.3,9.0,968.1,965.0,78.0,9263D,Navarra,Pamplona
2025-10-19,14.4,20.2,8.5,2.8,2.8,11.4,0.0,965.9,957.6,71.0,9263D,Navarra,Pamplona
2025-10-20,17.0,21.7,12.3,0.0,2.5,11.4,5.7,957.7,955.4,66.0,9263D,Navarra,Pamplona
2025-10-21,19.2,24.6,13.9,0.1,4.2,12.5,5.0,957.1,954.4,57.0,9263D,Navarra,Pamplona
2025-10-22,20.4,25.6,15.3,6.1,5.0,16.1,5.9,958.4,955.0,56.0,9263D,Navarra,Pamplona
2025-10-23,13.7,20.9,6.5,,5.3,20.0,6.3,964.7,952.5,65.0,9263D,Navarra,Pamplona
2025-10-24,10.7,18.0,3.4,0.7,0.8,10.0,4.9,964.9,960.2,65.0,9263D,Navarra,Pamplona
2025-10-25,12.4,15.3,9.4,0.3,0.8,7.8,0.2,964.9,960.4,82.0,9263D,Navarra,Pamplona
2025-10-26,10.2,14.6,5.8,0.1,3.9,11.7,2.6,970.4,964.3,76.0,9263D,Navarra,Pamplona
2025-10-27,10.8,16.8,4.8,0.0,3.6,9.2,6.6,970.8,968.8,76.0,9263D,Navarra,Pamplona
2025-10-28,10.7,20.3,1.1,2.5,0.8,3.6,9.5,969.2,959.1,71.0,9263D,Navarra,Pamplona
2025-10-29,13.0,19.1,7.0,9.0,2.8,9.2,1.7,959.5,954.2,82.0,9263D,Navarra,Pamplona
2025-10-30,13.6,20.9,6.4,,2.8,7.8,9.1,960.7,958.0,74.0,9263D,Navarra,Pamplona
2025-10-31,15.2,20.1,10.3,0.0,6.4,12.8,1.5,962.3,959.9,62.0,9263D,Navarra,Pamplona
2025-11-01,15.0,19.0,11.0,5.4,3.1,12.8,0.0,966.4,960.3,68.0,9263D,Navarra,Pamplona
2025-11-02,12.7,16.9,8.5,0.4,2.8,10.3,5.2,972.8,965.8,73.0,9263D,Navarra,Pamplona
2025-11-03,13.0,19.7,6.4,,1.1,5.0,5.7,972.9,968.7,73.0,9263D,Navarra,Pamplona
2025-11-04,12.9,21.7,4.1,0.0,3.9,11.4,7.7,969.7,965.6,60.0,9263D,Navarra,Pamplona
2025-11-05,14.8,19.2,10.5,15.9,4.7,18.1,1.5,965.7,955.9,70.0,9263D,Navarra,Pamplona
2025-11-06,12.2,15.1,9.4,2.4,2.8,12.8,2.6,960.3,954.7,78.0,9263D,Navarra,Pamplona
2025-11-07,9.9,12.7,7.1,10.9,2.8,7.8,0.1,961.7,958.9,88.0,9263D,Navarra,Pamplona
2025-11-08,11.2,13.7,8.6,0.7,4.4,11.4,0.9,969.3,959.5,87.0,9263D,Navarra,Pamplona
2025-11-09,11.0,16.2,5.8,0.0,1.4,6.7,8.6,969.1,964.3,76.0,9263D,Navarra,Pamplona
2025-11-10,11.5,17.8,5.2,0.0,2.5,11.7,3.7,964.6,962.6,73.0,9263D,Navarra,Pamplona
2025-11-11,10.8,16.9,4.8,0.0,4.4,12.8,6.0,964.7,960.0,74.0,9263D,Navarra,Pamplona
2025-11-12,16.0,23.1,8.8,0.0,6.7,16.9,8.5,960.5,956.7,56.0,9263D,Navarra,Pamplona
2025-11-13,17.2,20.6,13.7,2.4,8.6,19.7,0.1,959.4,953.9,48.0,9263D,Navarra,Pamplona
2025-11-14,15.4,18.8,12.1,2.4,8.6,23.6,3.8,954.2,951.6,68.0,9263D,Navarra,Pamplona
2025-11-15,13.8,17.1,10.4,10.0,6.9,13.9,3.8,958.1,953.1,68.0,9263D,Navarra,Pamplona
2025-11-16,12.7,16.8,8.6,0.0,2.8,7.8,5.7,958.0,954.0,76.0,9263D,Navarra,Pamplona
2025-11-17,10.9,15.8,6.0,0.0,3.3,11.7,5.3,967.2,957.9,78.0,9263D,Navarra,Pamplona
2025-11-18,4.7,9.4,0.0,0.0,5.8,13.3,8.9,968.7,965.4,66.0,9263D,Navarra,Pamplona
2025-11-19,2.5,7.0,-2.0,7.4,1.4,10.3,1.0,965.4,960.7,87.0,9263D,Navarra,Pamplona
2025-11-20,3.2,5.8,0.7,18.0,2.2,8.9,0.4,965.1,963.2,94.0,9263D,Navarra,Pamplona
